StartTime,EndTime,SSID,BSSID,Frequency,Level
1485834720439,1485834722916,PES-University-2,06:27:22:e9:74:b8,2437,-93
1485834720439,1485834722916,PESU(LaptopOnly),6c:aa:b3:32:2f:c8,2472,-89
1485834720439,1485834722916,shambhavi,c4:e9:84:7a:d0:5c,2422,-90
1485834720439,1485834722916,Subhajit_Home_Network,54:b8:0a:9e:2f:d7,2412,-96
1485834720439,1485834722916,123456789,78:02:f8:c3:97:f1,2462,-95
1485834720439,1485834722916,Bobby,94:44:52:8d:e6:b5,2412,-98
1485834722917,1485834725398,PES-University-2,06:27:22:e9:74:b8,2437,-96
1485834722917,1485834725398,PESU(LaptopOnly),6c:aa:b3:32:2f:c8,2472,-88
1485834722917,1485834725398,shambhavi,c4:e9:84:7a:d0:5c,2422,-87
1485834722917,1485834725398,Subhajit_Home_Network,54:b8:0a:9e:2f:d7,2412,-95
1485834722917,1485834725398,123456789,78:02:f8:c3:97:f1,2462,-95
1485834722917,1485834725398,Bobby,94:44:52:8d:e6:b5,2412,-97
1485834725399,1485834727877,PES-University-2,06:27:22:e9:74:b8,2437,-92
1485834725399,1485834727877,PESU(LaptopOnly),6c:aa:b3:32:2f:c8,2472,-88
1485834725399,1485834727877,shambhavi,c4:e9:84:7a:d0:5c,2422,-88
1485834725399,1485834727877,Subhajit_Home_Network,54:b8:0a:9e:2f:d7,2412,-95
1485834725399,1485834727877,123456789,78:02:f8:c3:97:f1,2462,-95
1485834725399,1485834727877,Bobby,94:44:52:8d:e6:b5,2412,-94
1485834727878,1485834730455,PES-University-2,06:27:22:e9:74:b8,2437,-92
1485834727878,1485834730455,PESU(LaptopOnly),6c:aa:b3:32:2f:c8,2472,-88
1485834727878,1485834730455,shambhavi,c4:e9:84:7a:d0:5c,2422,-90
1485834727878,1485834730455,123456789,78:02:f8:c3:97:f1,2462,-94
1485834727878,1485834730455,Bobby,94:44:52:8d:e6:b5,2412,-94
