StartTime,EndTime,SSID,BSSID,Frequency,Level
1485837592471,1485837595070,006_Nougat,88:79:7e:7b:6b:48,2437,-59
1485837592471,1485837595070,037_iOS,62:a3:7d:14:40:41,2437,-65
1485837592471,1485837595070,013_5.0.2,36:fc:ef:f4:57:35,2442,-54
1485837592471,1485837595070,022_7.0,c0:ee:fb:dd:22:99,2412,-60
1485837592471,1485837595070,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-64
1485837592471,1485837595070,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-64
1485837592471,1485837595070,004_7.0,c0:ee:fb:ec:91:5e,2437,-58
1485837592471,1485837595070,020_6.0,56:27:58:11:73:6f,2437,-68
1485837592471,1485837595070,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-64
1485837592471,1485837595070,035_7.0,88:79:7e:84:65:0a,2412,-55
1485837592471,1485837595070,31_6.0,56:27:58:c9:bd:c5,2412,-64
1485837592471,1485837595070,034_6.0.1,30:5a:3a:bc:8b:43,2412,-59
1485837592471,1485837595070,016_6.0,a4:70:d6:4d:cd:b9,2447,-61
1485837592471,1485837595070,Nadig,c0:ee:fb:30:a6:c4,2437,-70
1485837592471,1485837595070,039_5.0,ac:9e:17:02:c9:58,2437,-58
1485837592471,1485837595070,017_6.0.1,c0:ee:fb:33:70:10,2412,-67
1485837592471,1485837595070,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-92
1485837592471,1485837595070,38_5.0.2,f4:f1:e1:af:6f:85,2412,-60
1485837592471,1485837595070,007_6.0.1X ,74:23:44:33:ee:1f,2462,-55
1485837592471,1485837595070,45_6.0.1,b4:ef:fa:51:ab:75,2462,-68
1485837592471,1485837595070,024_6.0.x,74:23:44:3a:f3:ef,2462,-84
1485837592471,1485837595070,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-60
1485837592471,1485837595070,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-55
1485837592471,1485837595070,041_6.0.1x,38:a4:ed:cd:54:49,2462,-86
1485837595076,1485837597636,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-58
1485837595076,1485837597636,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-59
1485837595076,1485837597636,010_6.0.1,da:3c:69:34:c6:e7,2412,-55
1485837595076,1485837597636,026_7.1.1,02:1a:11:f3:ec:60,2437,-57
1485837595076,1485837597636,42_4.2.2,4e:21:d0:d3:6a:00,2412,-70
1485837595076,1485837597636,001_7.1.1,64:bc:0c:64:12:d0,2412,-56
1485837595076,1485837597636,014_6.0.1,c0:ee:fb:3c:02:99,2412,-70
1485837595076,1485837597636,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-61
1485837595076,1485837597636,012_7.0,94:65:2d:00:6c:49,2412,-52
1485837595076,1485837597636,029_5.1.1,02:1a:11:f9:6b:b2,2437,-58
1485837595076,1485837597636,028_5.0.2,58:44:98:b4:0e:c6,2437,-55
1485837595076,1485837597636,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-65
1485837595076,1485837597636,036_6.0.1X,64:09:80:cb:73:11,2462,-71
1485837595076,1485837597636,3_6.0,a2:32:99:21:78:f5,2462,-53
1485837595076,1485837597636,018_6.0.1,c0:ee:fb:30:73:f7,2462,-65
1485837595076,1485837597636,023_5.1,40:78:6a:b2:b7:58,2462,-60
1485837595076,1485837597636,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-70
1485837595076,1485837597636,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-63
1485837595076,1485837597636,019_6.0.1X,78:02:f8:89:d6:ff,2462,-69
1485837595076,1485837597636,027_5.1,34:bb:26:10:6b:cd,2462,-63
1485837595076,1485837597636,032_4.4.4,ec:88:92:cb:02:c4,2427,-67
1485837595076,1485837597636,033_5.1.1,a0:e4:53:d0:70:56,2462,-62
1485837595076,1485837597636,006_Nougat,88:79:7e:7b:6b:48,2437,-55
1485837595076,1485837597636,037_iOS,62:a3:7d:14:40:41,2437,-73
1485837595076,1485837597636,013_5.0.2,36:fc:ef:f4:57:35,2442,-52
1485837595076,1485837597636,022_7.0,c0:ee:fb:dd:22:99,2412,-59
1485837595076,1485837597636,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-65
1485837595076,1485837597636,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-75
1485837595076,1485837597636,004_7.0,c0:ee:fb:ec:91:5e,2437,-66
1485837595076,1485837597636,020_6.0,56:27:58:11:73:6f,2437,-63
1485837595076,1485837597636,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-79
1485837595076,1485837597636,035_7.0,88:79:7e:84:65:0a,2412,-66
1485837595076,1485837597636,31_6.0,56:27:58:c9:bd:c5,2412,-66
1485837595076,1485837597636,034_6.0.1,30:5a:3a:bc:8b:43,2412,-68
1485837595076,1485837597636,016_6.0,a4:70:d6:4d:cd:b9,2447,-72
1485837595076,1485837597636,Nadig,c0:ee:fb:30:a6:c4,2437,-64
1485837595076,1485837597636,039_5.0,ac:9e:17:02:c9:58,2437,-68
1485837595076,1485837597636,017_6.0.1,c0:ee:fb:33:70:10,2412,-66
1485837595076,1485837597636,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-91
1485837595076,1485837597636,38_5.0.2,f4:f1:e1:af:6f:85,2412,-60
1485837595076,1485837597636,007_6.0.1X ,74:23:44:33:ee:1f,2462,-59
1485837595076,1485837597636,45_6.0.1,b4:ef:fa:51:ab:75,2462,-63
1485837595076,1485837597636,024_6.0.x,74:23:44:3a:f3:ef,2462,-73
1485837595076,1485837597636,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-54
1485837595076,1485837597636,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-53
1485837595076,1485837597636,041_6.0.1x,38:a4:ed:cd:54:49,2462,-86
1485837595076,1485837597636,6_lollipop,00:ee:bd:0a:bf:43,2437,-53
1485837597645,1485837600199,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-66
1485837597645,1485837600199,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-70
1485837597645,1485837600199,010_6.0.1,da:3c:69:34:c6:e7,2412,-52
1485837597645,1485837600199,026_7.1.1,02:1a:11:f3:ec:60,2437,-59
1485837597645,1485837600199,42_4.2.2,4e:21:d0:d3:6a:00,2412,-71
1485837597645,1485837600199,001_7.1.1,64:bc:0c:64:12:d0,2412,-54
1485837597645,1485837600199,014_6.0.1,c0:ee:fb:3c:02:99,2412,-58
1485837597645,1485837600199,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-62
1485837597645,1485837600199,012_7.0,94:65:2d:00:6c:49,2412,-59
1485837597645,1485837600199,029_5.1.1,02:1a:11:f9:6b:b2,2437,-63
1485837597645,1485837600199,028_5.0.2,58:44:98:b4:0e:c6,2437,-62
1485837597645,1485837600199,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-74
1485837597645,1485837600199,036_6.0.1X,64:09:80:cb:73:11,2462,-68
1485837597645,1485837600199,3_6.0,a2:32:99:21:78:f5,2462,-56
1485837597645,1485837600199,018_6.0.1,c0:ee:fb:30:73:f7,2462,-63
1485837597645,1485837600199,023_5.1,40:78:6a:b2:b7:58,2462,-72
1485837597645,1485837600199,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-62
1485837597645,1485837600199,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-61
1485837597645,1485837600199,019_6.0.1X,78:02:f8:89:d6:ff,2462,-64
1485837597645,1485837600199,027_5.1,34:bb:26:10:6b:cd,2462,-68
1485837597645,1485837600199,032_4.4.4,ec:88:92:cb:02:c4,2427,-63
1485837597645,1485837600199,033_5.1.1,a0:e4:53:d0:70:56,2462,-62
1485837597645,1485837600199,006_Nougat,88:79:7e:7b:6b:48,2437,-51
1485837597645,1485837600199,037_iOS,62:a3:7d:14:40:41,2437,-69
1485837597645,1485837600199,013_5.0.2,36:fc:ef:f4:57:35,2442,-51
1485837597645,1485837600199,022_7.0,c0:ee:fb:dd:22:99,2412,-59
1485837597645,1485837600199,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-67
1485837597645,1485837600199,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-84
1485837597645,1485837600199,004_7.0,c0:ee:fb:ec:91:5e,2437,-60
1485837597645,1485837600199,020_6.0,56:27:58:11:73:6f,2437,-56
1485837597645,1485837600199,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-79
1485837597645,1485837600199,035_7.0,88:79:7e:84:65:0a,2412,-54
1485837597645,1485837600199,31_6.0,56:27:58:c9:bd:c5,2412,-62
1485837597645,1485837600199,034_6.0.1,30:5a:3a:bc:8b:43,2412,-62
1485837597645,1485837600199,016_6.0,a4:70:d6:4d:cd:b9,2447,-57
1485837597645,1485837600199,Nadig,c0:ee:fb:30:a6:c4,2437,-65
1485837597645,1485837600199,039_5.0,ac:9e:17:02:c9:58,2437,-61
1485837597645,1485837600199,017_6.0.1,c0:ee:fb:33:70:10,2412,-68
1485837597645,1485837600199,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-91
1485837597645,1485837600199,007_6.0.1X ,74:23:44:33:ee:1f,2462,-56
1485837597645,1485837600199,45_6.0.1,b4:ef:fa:51:ab:75,2462,-65
1485837597645,1485837600199,024_6.0.x,74:23:44:3a:f3:ef,2462,-85
1485837597645,1485837600199,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-57
1485837597645,1485837600199,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-64
1485837597645,1485837600199,041_6.0.1x,38:a4:ed:cd:54:49,2462,-77
1485837597645,1485837600199,6_lollipop,00:ee:bd:0a:bf:43,2437,-49
1485837597645,1485837600199,15_7.0,88:79:7e:7b:6d:01,2462,-61
1485837597645,1485837600199,island-322A80,6c:aa:b3:72:2a:83,2462,-95
1485837597645,1485837600199,PESU(OnlyLAPTOP),6c:aa:b3:32:1e:78,2472,-96
1485837600219,1485837602815,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-69
1485837600219,1485837602815,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-77
1485837600219,1485837602815,010_6.0.1,da:3c:69:34:c6:e7,2412,-43
1485837600219,1485837602815,026_7.1.1,02:1a:11:f3:ec:60,2437,-64
1485837600219,1485837602815,42_4.2.2,4e:21:d0:d3:6a:00,2412,-66
1485837600219,1485837602815,001_7.1.1,64:bc:0c:64:12:d0,2412,-54
1485837600219,1485837602815,014_6.0.1,c0:ee:fb:3c:02:99,2412,-54
1485837600219,1485837602815,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-70
1485837600219,1485837602815,012_7.0,94:65:2d:00:6c:49,2412,-57
1485837600219,1485837602815,029_5.1.1,02:1a:11:f9:6b:b2,2437,-64
1485837600219,1485837602815,028_5.0.2,58:44:98:b4:0e:c6,2437,-58
1485837600219,1485837602815,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-73
1485837600219,1485837602815,036_6.0.1X,64:09:80:cb:73:11,2462,-68
1485837600219,1485837602815,3_6.0,a2:32:99:21:78:f5,2462,-56
1485837600219,1485837602815,018_6.0.1,c0:ee:fb:30:73:f7,2462,-63
1485837600219,1485837602815,023_5.1,40:78:6a:b2:b7:58,2462,-75
1485837600219,1485837602815,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-69
1485837600219,1485837602815,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-52
1485837600219,1485837602815,019_6.0.1X,78:02:f8:89:d6:ff,2462,-59
1485837600219,1485837602815,027_5.1,34:bb:26:10:6b:cd,2462,-70
1485837600219,1485837602815,032_4.4.4,ec:88:92:cb:02:c4,2427,-62
1485837600219,1485837602815,033_5.1.1,a0:e4:53:d0:70:56,2462,-63
1485837600219,1485837602815,006_Nougat,88:79:7e:7b:6b:48,2437,-50
1485837600219,1485837602815,037_iOS,62:a3:7d:14:40:41,2437,-70
1485837600219,1485837602815,013_5.0.2,36:fc:ef:f4:57:35,2442,-52
1485837600219,1485837602815,022_7.0,c0:ee:fb:dd:22:99,2412,-50
1485837600219,1485837602815,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-68
1485837600219,1485837602815,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-71
1485837600219,1485837602815,004_7.0,c0:ee:fb:ec:91:5e,2437,-61
1485837600219,1485837602815,020_6.0,56:27:58:11:73:6f,2437,-63
1485837600219,1485837602815,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-66
1485837600219,1485837602815,035_7.0,88:79:7e:84:65:0a,2412,-48
1485837600219,1485837602815,31_6.0,56:27:58:c9:bd:c5,2412,-63
1485837600219,1485837602815,034_6.0.1,30:5a:3a:bc:8b:43,2412,-59
1485837600219,1485837602815,016_6.0,a4:70:d6:4d:cd:b9,2447,-60
1485837600219,1485837602815,Nadig,c0:ee:fb:30:a6:c4,2437,-65
1485837600219,1485837602815,039_5.0,ac:9e:17:02:c9:58,2437,-61
1485837600219,1485837602815,017_6.0.1,c0:ee:fb:33:70:10,2412,-66
1485837600219,1485837602815,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-90
1485837600219,1485837602815,007_6.0.1X ,74:23:44:33:ee:1f,2462,-56
1485837600219,1485837602815,45_6.0.1,b4:ef:fa:51:ab:75,2462,-65
1485837600219,1485837602815,024_6.0.x,74:23:44:3a:f3:ef,2462,-80
1485837600219,1485837602815,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-57
1485837600219,1485837602815,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-54
1485837600219,1485837602815,041_6.0.1x,38:a4:ed:cd:54:49,2462,-79
1485837600219,1485837602815,6_lollipop,00:ee:bd:0a:bf:43,2437,-58
1485837600219,1485837602815,15_7.0,88:79:7e:7b:6d:01,2462,-63
1485837600219,1485837602815,island-322A80,6c:aa:b3:72:2a:83,2462,-95
1485837600219,1485837602815,PESU(OnlyLAPTOP),6c:aa:b3:32:1e:78,2472,-96
1485837602831,1485837605380,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-70
1485837602831,1485837605380,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-80
1485837602831,1485837605380,010_6.0.1,da:3c:69:34:c6:e7,2412,-52
1485837602831,1485837605380,026_7.1.1,02:1a:11:f3:ec:60,2437,-67
1485837602831,1485837605380,42_4.2.2,4e:21:d0:d3:6a:00,2412,-66
1485837602831,1485837605380,001_7.1.1,64:bc:0c:64:12:d0,2412,-56
1485837602831,1485837605380,014_6.0.1,c0:ee:fb:3c:02:99,2412,-57
1485837602831,1485837605380,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-68
1485837602831,1485837605380,012_7.0,94:65:2d:00:6c:49,2412,-56
1485837602831,1485837605380,029_5.1.1,02:1a:11:f9:6b:b2,2437,-58
1485837602831,1485837605380,028_5.0.2,58:44:98:b4:0e:c6,2437,-57
1485837602831,1485837605380,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-68
1485837602831,1485837605380,036_6.0.1X,64:09:80:cb:73:11,2462,-70
1485837602831,1485837605380,3_6.0,a2:32:99:21:78:f5,2462,-61
1485837602831,1485837605380,018_6.0.1,c0:ee:fb:30:73:f7,2462,-73
1485837602831,1485837605380,023_5.1,40:78:6a:b2:b7:58,2462,-69
1485837602831,1485837605380,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-66
1485837602831,1485837605380,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-54
1485837602831,1485837605380,019_6.0.1X,78:02:f8:89:d6:ff,2462,-57
1485837602831,1485837605380,027_5.1,34:bb:26:10:6b:cd,2462,-60
1485837602831,1485837605380,032_4.4.4,ec:88:92:cb:02:c4,2427,-57
1485837602831,1485837605380,033_5.1.1,a0:e4:53:d0:70:56,2462,-62
1485837602831,1485837605380,006_Nougat,88:79:7e:7b:6b:48,2437,-54
1485837602831,1485837605380,037_iOS,62:a3:7d:14:40:41,2437,-73
1485837602831,1485837605380,013_5.0.2,36:fc:ef:f4:57:35,2442,-50
1485837602831,1485837605380,022_7.0,c0:ee:fb:dd:22:99,2412,-52
1485837602831,1485837605380,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-72
1485837602831,1485837605380,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-68
1485837602831,1485837605380,004_7.0,c0:ee:fb:ec:91:5e,2437,-60
1485837602831,1485837605380,020_6.0,56:27:58:11:73:6f,2437,-59
1485837602831,1485837605380,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-49
1485837602831,1485837605380,035_7.0,88:79:7e:84:65:0a,2412,-50
1485837602831,1485837605380,31_6.0,56:27:58:c9:bd:c5,2412,-62
1485837602831,1485837605380,034_6.0.1,30:5a:3a:bc:8b:43,2412,-57
1485837602831,1485837605380,016_6.0,a4:70:d6:4d:cd:b9,2447,-56
1485837602831,1485837605380,Nadig,c0:ee:fb:30:a6:c4,2437,-69
1485837602831,1485837605380,017_6.0.1,c0:ee:fb:33:70:10,2412,-80
1485837602831,1485837605380,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-89
1485837602831,1485837605380,007_6.0.1X ,74:23:44:33:ee:1f,2462,-53
1485837602831,1485837605380,45_6.0.1,b4:ef:fa:51:ab:75,2462,-63
1485837602831,1485837605380,024_6.0.x,74:23:44:3a:f3:ef,2462,-76
1485837602831,1485837605380,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-59
1485837602831,1485837605380,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-56
1485837602831,1485837605380,041_6.0.1x,38:a4:ed:cd:54:49,2462,-69
1485837602831,1485837605380,6_lollipop,00:ee:bd:0a:bf:43,2437,-55
1485837602831,1485837605380,15_7.0,88:79:7e:7b:6d:01,2462,-59
1485837602831,1485837605380,PESU(OnlyLAPTOP),6c:aa:b3:32:24:88,2412,-84
1485837605387,1485837608146,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-70
1485837605387,1485837608146,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-63
1485837605387,1485837608146,010_6.0.1,da:3c:69:34:c6:e7,2412,-49
1485837605387,1485837608146,026_7.1.1,02:1a:11:f3:ec:60,2437,-66
1485837605387,1485837608146,42_4.2.2,4e:21:d0:d3:6a:00,2412,-78
1485837605387,1485837608146,001_7.1.1,64:bc:0c:64:12:d0,2412,-44
1485837605387,1485837608146,014_6.0.1,c0:ee:fb:3c:02:99,2412,-62
1485837605387,1485837608146,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-63
1485837605387,1485837608146,012_7.0,94:65:2d:00:6c:49,2412,-48
1485837605387,1485837608146,029_5.1.1,02:1a:11:f9:6b:b2,2437,-56
1485837605387,1485837608146,028_5.0.2,58:44:98:b4:0e:c6,2437,-60
1485837605387,1485837608146,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-74
1485837605387,1485837608146,036_6.0.1X,64:09:80:cb:73:11,2462,-70
1485837605387,1485837608146,3_6.0,a2:32:99:21:78:f5,2462,-54
1485837605387,1485837608146,018_6.0.1,c0:ee:fb:30:73:f7,2462,-64
1485837605387,1485837608146,023_5.1,40:78:6a:b2:b7:58,2462,-64
1485837605387,1485837608146,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-59
1485837605387,1485837608146,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-52
1485837605387,1485837608146,019_6.0.1X,78:02:f8:89:d6:ff,2462,-62
1485837605387,1485837608146,027_5.1,34:bb:26:10:6b:cd,2462,-75
1485837605387,1485837608146,032_4.4.4,ec:88:92:cb:02:c4,2427,-61
1485837605387,1485837608146,033_5.1.1,a0:e4:53:d0:70:56,2462,-62
1485837605387,1485837608146,006_Nougat,88:79:7e:7b:6b:48,2437,-50
1485837605387,1485837608146,037_iOS,62:a3:7d:14:40:41,2437,-73
1485837605387,1485837608146,013_5.0.2,36:fc:ef:f4:57:35,2442,-52
1485837605387,1485837608146,022_7.0,c0:ee:fb:dd:22:99,2412,-60
1485837605387,1485837608146,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-64
1485837605387,1485837608146,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-74
1485837605387,1485837608146,004_7.0,c0:ee:fb:ec:91:5e,2437,-56
1485837605387,1485837608146,020_6.0,56:27:58:11:73:6f,2437,-61
1485837605387,1485837608146,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-61
1485837605387,1485837608146,035_7.0,88:79:7e:84:65:0a,2412,-53
1485837605387,1485837608146,31_6.0,56:27:58:c9:bd:c5,2412,-53
1485837605387,1485837608146,034_6.0.1,30:5a:3a:bc:8b:43,2412,-44
1485837605387,1485837608146,016_6.0,a4:70:d6:4d:cd:b9,2447,-62
1485837605387,1485837608146,Nadig,c0:ee:fb:30:a6:c4,2437,-73
1485837605387,1485837608146,017_6.0.1,c0:ee:fb:33:70:10,2412,-80
1485837605387,1485837608146,PESU(OnlyLAPTOP),6c:aa:b3:32:24:8c,5220,-90
1485837605387,1485837608146,007_6.0.1X ,74:23:44:33:ee:1f,2462,-53
1485837605387,1485837608146,45_6.0.1,b4:ef:fa:51:ab:75,2462,-63
1485837605387,1485837608146,024_6.0.x,74:23:44:3a:f3:ef,2462,-76
1485837605387,1485837608146,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-57
1485837605387,1485837608146,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-61
1485837605387,1485837608146,041_6.0.1x,38:a4:ed:cd:54:49,2462,-66
1485837605387,1485837608146,6_lollipop,00:ee:bd:0a:bf:43,2437,-53
1485837605387,1485837608146,15_7.0,88:79:7e:7b:6d:01,2462,-64
1485837605387,1485837608146,PESU(OnlyLAPTOP),6c:aa:b3:32:24:88,2412,-84
1485837605387,1485837608146,38_5.0.2,f4:f1:e1:af:6f:85,2412,-45
1485837608153,1485837610767,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-70
1485837608153,1485837610767,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-69
1485837608153,1485837610767,010_6.0.1,da:3c:69:34:c6:e7,2412,-50
1485837608153,1485837610767,026_7.1.1,02:1a:11:f3:ec:60,2437,-68
1485837608153,1485837610767,42_4.2.2,4e:21:d0:d3:6a:00,2412,-69
1485837608153,1485837610767,001_7.1.1,64:bc:0c:64:12:d0,2412,-55
