StartTime,EndTime,SSID,BSSID,Frequency,Level
1485837608017,1485837618050,018_6.0.1,c0:ee:fb:30:73:f7,2462,-56
1485837608017,1485837618050,028_5.0.2,58:44:98:b4:0e:c6,2437,-52
1485837608017,1485837618050,029_5.1.1,02:1a:11:f9:6b:b2,2437,-54
1485837608017,1485837618050,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-45
1485837608017,1485837618050,019_6.0.1X,78:02:f8:89:d6:ff,2462,-52
1485837608017,1485837618050,012_7.0,94:65:2d:00:6c:49,2412,-50
1485837608017,1485837618050,001_7.1.1,64:bc:0c:64:12:d0,2412,-48
1485837608017,1485837618050,31_6.0,56:27:58:c9:bd:c5,2412,-61
1485837608017,1485837618050,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-59
1485837608017,1485837618050,6_lollipop,00:ee:bd:0a:bf:43,2437,-55
1485837608017,1485837618050,022_7.0,c0:ee:fb:dd:22:99,2412,-58
1485837608017,1485837618050,017_6.0.1,c0:ee:fb:33:70:10,2412,-67
1485837608017,1485837618050,3_6.0,a2:32:99:21:78:f5,2462,-53
1485837608017,1485837618050,023_5.1,40:78:6a:b2:b7:58,2462,-63
1485837608017,1485837618050,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-56
1485837608017,1485837618050,014_6.0.1,c0:ee:fb:3c:02:99,2412,-47
1485837608017,1485837618050,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-52
1485837608017,1485837618050,032_4.4.4,ec:88:92:cb:02:c4,2427,-56
1485837608017,1485837618050,033_5.1.1,a0:e4:53:d0:70:56,2462,-53
1485837608017,1485837618050,027_5.1,34:bb:26:10:6b:cd,2462,-73
1485837608017,1485837618050,039_5.0,ac:9e:17:02:c9:58,2437,-61
1485837608017,1485837618050,006_Nougat,88:79:7e:7b:6b:48,2437,-50
1485837608017,1485837618050,007_6.0.1X ,74:23:44:33:ee:1f,2462,-63
1485837608017,1485837618050,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-52
1485837608017,1485837618050,037_iOS,62:a3:7d:14:40:41,2437,-63
1485837608017,1485837618050,004_7.0,c0:ee:fb:ec:91:5e,2437,-53
1485837608017,1485837618050,016_6.0,a4:70:d6:4d:cd:b9,2447,-50
1485837608017,1485837618050,38_5.0.2,f4:f1:e1:af:6f:85,2412,-65
1485837608017,1485837618050,Nadig,c0:ee:fb:30:a6:c4,2437,-65
1485837608017,1485837618050,036_6.0.1X,64:09:80:cb:73:11,2462,-57
1485837608017,1485837618050,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-58
1485837608017,1485837618050,024_6.0.x,74:23:44:3a:f3:ef,2462,-64
1485837608017,1485837618050,020_6.0,56:27:58:11:73:6f,2437,-48
1485837608017,1485837618050,041_6.0.1x,38:a4:ed:cd:54:49,2462,-56
1485837608017,1485837618050,15_7.0,88:79:7e:7b:6d:01,2462,-49
1485837608017,1485837618050,034_6.0.1,30:5a:3a:bc:8b:43,2412,-53
1485837608017,1485837618050,PESU(OnlyLAPTOP),6c:aa:b3:33:23:68,2472,-68
1485837608017,1485837618050,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-53
1485837608017,1485837618050,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-60
1485837618080,1485837618887,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-64
1485837618080,1485837618887,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-55
1485837618080,1485837618887,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-51
1485837618080,1485837618887,45_6.0.1,b4:ef:fa:51:ab:75,2462,-58
1485837618080,1485837618887,013_5.0.2,36:fc:ef:f4:57:35,2442,-55
1485837618080,1485837618887,010_6.0.1,da:3c:69:34:c6:e7,2412,-54
1485837618080,1485837618887,026_7.1.1,02:1a:11:f3:ec:60,2437,-53
1485837618080,1485837618887,42_4.2.2,4e:21:d0:d3:6a:00,2412,-53
1485837618080,1485837618887,018_6.0.1,c0:ee:fb:30:73:f7,2462,-55
1485837618080,1485837618887,028_5.0.2,58:44:98:b4:0e:c6,2437,-52
1485837618080,1485837618887,029_5.1.1,02:1a:11:f9:6b:b2,2437,-54
1485837618080,1485837618887,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-42
1485837618080,1485837618887,019_6.0.1X,78:02:f8:89:d6:ff,2462,-49
1485837618080,1485837618887,012_7.0,94:65:2d:00:6c:49,2412,-52
1485837618080,1485837618887,001_7.1.1,64:bc:0c:64:12:d0,2412,-48
1485837618080,1485837618887,31_6.0,56:27:58:c9:bd:c5,2412,-59
1485837618080,1485837618887,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-60
1485837618080,1485837618887,6_lollipop,00:ee:bd:0a:bf:43,2437,-53
1485837618080,1485837618887,022_7.0,c0:ee:fb:dd:22:99,2412,-58
1485837618080,1485837618887,017_6.0.1,c0:ee:fb:33:70:10,2412,-68
1485837618080,1485837618887,3_6.0,a2:32:99:21:78:f5,2462,-56
1485837618080,1485837618887,023_5.1,40:78:6a:b2:b7:58,2462,-59
1485837618080,1485837618887,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-56
1485837618080,1485837618887,014_6.0.1,c0:ee:fb:3c:02:99,2412,-47
1485837618080,1485837618887,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-52
1485837618080,1485837618887,032_4.4.4,ec:88:92:cb:02:c4,2427,-52
1485837618080,1485837618887,033_5.1.1,a0:e4:53:d0:70:56,2462,-54
1485837618080,1485837618887,027_5.1,34:bb:26:10:6b:cd,2462,-73
1485837618080,1485837618887,039_5.0,ac:9e:17:02:c9:58,2437,-62
1485837618080,1485837618887,006_Nougat,88:79:7e:7b:6b:48,2437,-48
1485837618080,1485837618887,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-52
1485837618080,1485837618887,037_iOS,62:a3:7d:14:40:41,2437,-65
1485837618080,1485837618887,004_7.0,c0:ee:fb:ec:91:5e,2437,-53
1485837618080,1485837618887,016_6.0,a4:70:d6:4d:cd:b9,2447,-58
1485837618080,1485837618887,38_5.0.2,f4:f1:e1:af:6f:85,2412,-65
1485837618080,1485837618887,036_6.0.1X,64:09:80:cb:73:11,2462,-53
1485837618080,1485837618887,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-58
1485837618080,1485837618887,024_6.0.x,74:23:44:3a:f3:ef,2462,-58
1485837618080,1485837618887,020_6.0,56:27:58:11:73:6f,2437,-48
1485837618080,1485837618887,041_6.0.1x,38:a4:ed:cd:54:49,2462,-56
1485837618080,1485837618887,15_7.0,88:79:7e:7b:6d:01,2462,-50
1485837618080,1485837618887,034_6.0.1,30:5a:3a:bc:8b:43,2412,-53
1485837618080,1485837618887,PESU(OnlyLAPTOP),6c:aa:b3:33:23:68,2472,-68
1485837618080,1485837618887,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-53
1485837618080,1485837618887,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-60
1485837618910,1485837629288,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-65
1485837618910,1485837629288,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-57
1485837618910,1485837629288,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-51
1485837618910,1485837629288,45_6.0.1,b4:ef:fa:51:ab:75,2462,-58
1485837618910,1485837629288,013_5.0.2,36:fc:ef:f4:57:35,2442,-59
1485837618910,1485837629288,010_6.0.1,da:3c:69:34:c6:e7,2412,-54
1485837618910,1485837629288,026_7.1.1,02:1a:11:f3:ec:60,2437,-55
1485837618910,1485837629288,42_4.2.2,4e:21:d0:d3:6a:00,2412,-53
1485837618910,1485837629288,018_6.0.1,c0:ee:fb:30:73:f7,2462,-58
1485837618910,1485837629288,028_5.0.2,58:44:98:b4:0e:c6,2437,-52
1485837618910,1485837629288,029_5.1.1,02:1a:11:f9:6b:b2,2437,-53
1485837618910,1485837629288,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-43
1485837618910,1485837629288,019_6.0.1X,78:02:f8:89:d6:ff,2462,-53
1485837618910,1485837629288,012_7.0,94:65:2d:00:6c:49,2412,-51
1485837618910,1485837629288,001_7.1.1,64:bc:0c:64:12:d0,2412,-47
1485837618910,1485837629288,31_6.0,56:27:58:c9:bd:c5,2412,-59
1485837618910,1485837629288,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-61
1485837618910,1485837629288,6_lollipop,00:ee:bd:0a:bf:43,2437,-53
1485837618910,1485837629288,022_7.0,c0:ee:fb:dd:22:99,2412,-56
1485837618910,1485837629288,017_6.0.1,c0:ee:fb:33:70:10,2412,-68
1485837618910,1485837629288,3_6.0,a2:32:99:21:78:f5,2462,-60
1485837618910,1485837629288,023_5.1,40:78:6a:b2:b7:58,2462,-64
1485837618910,1485837629288,011_5.1.1.X,b0:e2:35:5f:58:15,2437,-56
1485837618910,1485837629288,014_6.0.1,c0:ee:fb:3c:02:99,2412,-50
1485837618910,1485837629288,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-52
1485837618910,1485837629288,032_4.4.4,ec:88:92:cb:02:c4,2427,-52
1485837618910,1485837629288,033_5.1.1,a0:e4:53:d0:70:56,2462,-54
1485837618910,1485837629288,027_5.1,34:bb:26:10:6b:cd,2462,-66
1485837618910,1485837629288,039_5.0,ac:9e:17:02:c9:58,2437,-58
1485837618910,1485837629288,006_Nougat,88:79:7e:7b:6b:48,2437,-55
1485837618910,1485837629288,50_6.0.1,b4:ef:fa:94:4c:9f,2462,-52
1485837618910,1485837629288,037_iOS,62:a3:7d:14:40:41,2437,-68
1485837618910,1485837629288,004_7.0,c0:ee:fb:ec:91:5e,2437,-49
1485837618910,1485837629288,016_6.0,a4:70:d6:4d:cd:b9,2447,-50
1485837618910,1485837629288,38_5.0.2,f4:f1:e1:af:6f:85,2412,-65
1485837618910,1485837629288,036_6.0.1X,64:09:80:cb:73:11,2462,-59
1485837618910,1485837629288,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-66
1485837618910,1485837629288,024_6.0.x,74:23:44:3a:f3:ef,2462,-59
1485837618910,1485837629288,020_6.0,56:27:58:11:73:6f,2437,-62
1485837618910,1485837629288,041_6.0.1x,38:a4:ed:cd:54:49,2462,-56
1485837618910,1485837629288,15_7.0,88:79:7e:7b:6d:01,2462,-46
1485837618910,1485837629288,034_6.0.1,30:5a:3a:bc:8b:43,2412,-53
1485837618910,1485837629288,PESU(OnlyLAPTOP),6c:aa:b3:33:23:68,2472,-60
1485837618910,1485837629288,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-53
1485837618910,1485837629288,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-60
1485837618910,1485837629288,007_6.0.1X ,74:23:44:33:ee:1f,2462,-57
1485837618910,1485837629288,island-322A80,6c:aa:b3:72:2a:83,2462,-76
1485837618910,1485837629288,PESU(OnlyLAPTOP),6c:aa:b3:32:24:88,2412,-80
1485837629307,1485837630117,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-67
1485837629307,1485837630117,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-59
1485837629307,1485837630117,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-51
1485837629307,1485837630117,013_5.0.2,36:fc:ef:f4:57:35,2442,-59
1485837629307,1485837630117,010_6.0.1,da:3c:69:34:c6:e7,2412,-54
1485837629307,1485837630117,026_7.1.1,02:1a:11:f3:ec:60,2437,-55
1485837629307,1485837630117,42_4.2.2,4e:21:d0:d3:6a:00,2412,-54
1485837629307,1485837630117,018_6.0.1,c0:ee:fb:30:73:f7,2462,-59
1485837629307,1485837630117,028_5.0.2,58:44:98:b4:0e:c6,2437,-66
1485837629307,1485837630117,029_5.1.1,02:1a:11:f9:6b:b2,2437,-52
1485837629307,1485837630117,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-43
1485837629307,1485837630117,019_6.0.1X,78:02:f8:89:d6:ff,2462,-55
1485837629307,1485837630117,012_7.0,94:65:2d:00:6c:49,2412,-56
1485837629307,1485837630117,001_7.1.1,64:bc:0c:64:12:d0,2412,-54
1485837629307,1485837630117,31_6.0,56:27:58:c9:bd:c5,2412,-58
1485837629307,1485837630117,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-61
1485837629307,1485837630117,6_lollipop,00:ee:bd:0a:bf:43,2437,-57
1485837629307,1485837630117,022_7.0,c0:ee:fb:dd:22:99,2412,-56
1485837629307,1485837630117,017_6.0.1,c0:ee:fb:33:70:10,2412,-68
1485837629307,1485837630117,3_6.0,a2:32:99:21:78:f5,2462,-58
1485837629307,1485837630117,023_5.1,40:78:6a:b2:b7:58,2462,-64
1485837629307,1485837630117,014_6.0.1,c0:ee:fb:3c:02:99,2412,-50
1485837629307,1485837630117,008_6.0.1X,78:02:f8:cb:d4:0f,2462,-52
1485837629307,1485837630117,032_4.4.4,ec:88:92:cb:02:c4,2427,-52
1485837629307,1485837630117,033_5.1.1,a0:e4:53:d0:70:56,2462,-54
1485837629307,1485837630117,027_5.1,34:bb:26:10:6b:cd,2462,-69
1485837629307,1485837630117,039_5.0,ac:9e:17:02:c9:58,2437,-62
1485837629307,1485837630117,006_Nougat,88:79:7e:7b:6b:48,2437,-51
1485837629307,1485837630117,037_iOS,62:a3:7d:14:40:41,2437,-71
1485837629307,1485837630117,004_7.0,c0:ee:fb:ec:91:5e,2437,-49
1485837629307,1485837630117,016_6.0,a4:70:d6:4d:cd:b9,2447,-52
1485837629307,1485837630117,38_5.0.2,f4:f1:e1:af:6f:85,2412,-65
1485837629307,1485837630117,036_6.0.1X,64:09:80:cb:73:11,2462,-60
1485837629307,1485837630117,25_6.0.1,1c:99:4c:6c:d1:e9,2412,-60
1485837629307,1485837630117,024_6.0.x,74:23:44:3a:f3:ef,2462,-59
1485837629307,1485837630117,020_6.0,56:27:58:11:73:6f,2437,-52
1485837629307,1485837630117,15_7.0,88:79:7e:7b:6d:01,2462,-50
1485837629307,1485837630117,034_6.0.1,30:5a:3a:bc:8b:43,2412,-53
1485837629307,1485837630117,PESU(OnlyLAPTOP),6c:aa:b3:33:23:68,2472,-59
1485837629307,1485837630117,040_5.1.1x,38:a4:ed:e8:17:1d,2437,-61
1485837629307,1485837630117,044_6.0.1,ac:c1:ee:b1:cf:c9,2412,-57
1485837629307,1485837630117,007_6.0.1X ,74:23:44:33:ee:1f,2462,-56
1485837629307,1485837630117,island-322A80,6c:aa:b3:72:2a:83,2462,-76
1485837629307,1485837630117,PESU(OnlyLAPTOP),6c:aa:b3:32:24:88,2412,-80
1485837629307,1485837630117,035_7.0,88:79:7e:84:65:0a,2412,-58
1485837630149,1485837639885,JioFi2_4F1BEF,c8:d7:79:4f:1b:ef,2457,-67
1485837630149,1485837639885,049_lolipop,9c:5c:8e:9c:6c:6d,2462,-59
1485837630149,1485837639885,009_6.0.1X,64:cc:2e:b8:9f:6e,2437,-51
1485837630149,1485837639885,013_5.0.2,36:fc:ef:f4:57:35,2442,-59
1485837630149,1485837639885,010_6.0.1,da:3c:69:34:c6:e7,2412,-54
1485837630149,1485837639885,026_7.1.1,02:1a:11:f3:ec:60,2437,-55
1485837630149,1485837639885,42_4.2.2,4e:21:d0:d3:6a:00,2412,-54
1485837630149,1485837639885,018_6.0.1,c0:ee:fb:30:73:f7,2462,-59
1485837630149,1485837639885,028_5.0.2,58:44:98:b4:0e:c6,2437,-66
1485837630149,1485837639885,029_5.1.1,02:1a:11:f9:6b:b2,2437,-52
1485837630149,1485837639885,002_6.0.1,c0:ee:fb:31:1a:2c,2412,-43
1485837630149,1485837639885,019_6.0.1X,78:02:f8:89:d6:ff,2462,-55
1485837630149,1485837639885,012_7.0,94:65:2d:00:6c:49,2412,-56
1485837630149,1485837639885,001_7.1.1,64:bc:0c:64:12:d0,2412,-54
1485837630149,1485837639885,31_6.0,56:27:58:c9:bd:c5,2412,-58
1485837630149,1485837639885,048_Gingerbread,d4:87:d8:b7:98:1a,2437,-61
