StartTime,DiscoveryTime,Name,Address,Type,BondState,BtClass
1485837222278,1485837222323,015_7.0,88:79:7E:7B:6D:00,1,10,524
1485837222278,1485837222369,004_7.0,C0:EE:FB:EC:91:5D,1,10,524
1485837222278,1485837222384,070_6.0.1X,74:23:44:33:EE:1E,1,10,524
1485837222278,1485837222488,044_6.0.1,AC:C1:EE:B1:CF:C8,1,10,524
1485837222278,1485837222532,001_7.1.1,64:BC:0C:F7:7E:EE,1,10,524
1485837222278,1485837222694,009_6.0.1X,64:CC:2E:B0:9F:6D,1,10,524
1485837222278,1485837222743,008_6.0.1X,78:02:F8:CB:D4:0E,1,10,524
1485837222278,1485837222817,002_6.0.1,C0:EE:FB:31:1A:2C,1,10,524
1485837222278,1485837222836,5_lollipop,00:EE:BD:2A:BF:43,1,10,524
1485837222278,1485837222907,024_6.0.x,74:23:44:3A:F3:EE,1,10,524
1485837222278,1485837223058,31_6.0,54:27:58:B9:BD:C5,1,10,524
1485837222278,1485837223126,023_5.1,40:78:6A:B2:97:F9,1,10,524
1485837222278,1485837223165,6_Nougat,88:79:7E:7B:6B:47,1,10,524
1485837222278,1485837223258,38_5.0.2,F4:F1:E1:AF:38:D3,1,10,524
1485837222278,1485837223368,010_6.0.1,D8:3C:69:34:9F:E1,1,10,524
1485837222278,1485837223639,null,A0:32:99:FF:73:6F,1,10,524
1485837222278,1485837223831,25_6.01,28:BA:B5:BA:2A:E2,1,10,524
1485837222278,1485837224171,019_6.0.1X,78:02:F8:89:D6:FE,1,10,524
1485837222278,1485837224272,040_5.1.1x,38:A4:ED:E8:17:1C,1,10,524
1485837222278,1485837224990,18_6.0.1,C0:EE:FB:30:73:F7,1,10,524
1485837222278,1485837225185,049_lolipop,9C:5C:8E:9D:43:45,1,10,524
1485837222278,1485837225251,012_7.0,94:65:2D:00:6C:48,1,10,524
1485837222278,1485837225367,51_6.0.1,B4:EF:FA:93:BF:FF,1,10,524
1485837222278,1485837225396,iPhone,68:64:4B:8A:50:85,1,10,524
1485837222278,1485837225444,022_7.0,C0:EE:FB:DD:22:99,1,10,524
1485837222278,1485837225463,030_6.0.1,C0:EE:FB:3C:09:1D,1,10,524
1485837222278,1485837225514,026_7.1.1,C4:43:8F:71:8D:47,1,10,524
1485837222278,1485837225660,32_4.4.4,EC:88:92:CB:02:C3,1,10,524
1485837222278,1485837225771,42_4.2.2,4C:21:D0:CB:C8:E0,3,10,7936
1485837222278,1485837226607,42_4.2.2,4C:21:D0:CB:C8:E0,3,10,524
1485837222278,1485837227078,045_6.0.1,B4:EF:FA:51:22:BD,1,10,524
1485837222278,1485837227443,011_5.1.1.X,B0:E2:35:5F:58:14,1,10,524
1485837222278,1485837227483,033_5.1.1,A0:E4:53:D0:70:55,1,10,524
1485837222278,1485837227629,021_5.1,34:BB:26:6B:61:59,1,10,524
1485837222278,1485837228054,010_4.2,14:F6:5A:6D:92:52,1,10,524
1485837222278,1485837228582,Pulzz.D4F3,D9:D4:4C:F1:D4:F3,2,10,7936
1485837222278,1485837228632,013_5.0.2,0C:48:85:69:10:EF,1,10,524
1485837222278,1485837228704,039_5.0,AC:9E:17:02:C9:57,1,10,524
1485837222278,1485837228762,041_6.0.1x,38:A4:ED:CD:54:48,1,10,524
1485837222278,1485837228888,020_6.0,A0:32:99:FF:73:6F,1,10,524
1485837222278,1485837229154,029_5.1.1,10:68:3F:2D:27:43,1,10,524
1485837222278,1485837229215,028_5.0.2,58:44:98:B4:0E:C5,1,10,524
1485837222278,1485837229857,036_6.0.1X,64:09:80:CE:1E:A7,1,10,524
1485837222278,1485837230431,3_6.0,A0:32:99:10:78:F5,1,10,524
1485837222278,1485837231563,null,C0:EE:FB:33:70:10,1,10,524
1485837222278,1485837231766,Akarsh’s iPhone,60:A3:7D:14:40:42,1,10,524
1485837238644,1485837238677,004_7.0,C0:EE:FB:EC:91:5D,1,10,524
1485837238644,1485837238742,010_4.2,14:F6:5A:6D:92:52,1,10,524
1485837238644,1485837238766,32_4.4.4,EC:88:92:CB:02:C3,1,10,524
1485837238644,1485837238780,iPhone,68:64:4B:8A:50:85,1,10,524
1485837238644,1485837238800,25_6.01,28:BA:B5:BA:2A:E2,1,10,524
1485837238644,1485837238819,51_6.0.1,B4:EF:FA:93:BF:FF,1,10,524
1485837238644,1485837238842,033_5.1.1,A0:E4:53:D0:70:55,1,10,524
1485837238644,1485837239121,017_6.0.1,C0:EE:FB:33:70:10,1,10,524
1485837238644,1485837239126,3_6.0,A0:32:99:10:78:F5,1,10,524
1485837238644,1485837239131,L28T_00082,20:91:48:43:4C:35,2,10,7936
1485837238644,1485837239136,023_5.1,40:78:6A:B2:97:F9,1,10,524
1485837238644,1485837239140,002_6.0.1,C0:EE:FB:31:1A:2C,1,10,524
1485837238644,1485837239144,020_6.0,A0:32:99:FF:73:6F,1,10,524
1485837238644,1485837239148,019_6.0.1X,78:02:F8:89:D6:FE,1,10,524
1485837238644,1485837239154,040_5.1.1x,38:A4:ED:E8:17:1C,1,10,524
1485837238644,1485837239675,021_5.1,34:BB:26:6B:61:59,1,10,524
1485837238644,1485837239695,Pulzz.D4F3,D9:D4:4C:F1:D4:F3,2,10,7936
1485837238644,1485837239727,013_5.0.2,0C:48:85:69:10:EF,1,10,524
1485837238644,1485837239746,040_5.1.1x,38:A4:ED:E8:17:1C,1,10,524
1485837238644,1485837239889,028_5.0.2,58:44:98:B4:0E:C5,1,10,524
1485837238644,1485837240179,036_6.0.1X,64:09:80:CE:1E:A7,1,10,524
1485837238644,1485837240256,38_5.0.2,F4:F1:E1:AF:38:D3,1,10,524
1485837238644,1485837240311,31_6.0,54:27:58:B9:BD:C5,1,10,524
1485837238644,1485837240596,007_6.0.1X,74:23:44:33:EE:1E,1,10,524
1485837238644,1485837241481,014_6.0.1,C0:EE:FB:3C:02:99,1,10,524
1485837238644,1485837241548,001_7.1.1,64:BC:0C:F7:7E:EE,1,10,524
1485837238644,1485837241572,015_7.0,88:79:7E:7B:6D:00,1,10,524
1485837238644,1485837241616,008_6.0.1X,78:02:F8:CB:D4:0E,1,10,524
1485837238644,1485837241855,022_7.0,C0:EE:FB:DD:22:99,1,10,524
1485837238644,1485837241903,044_6.0.1,AC:C1:EE:B1:CF:C8,1,10,524
1485837238644,1485837241937,Akarsh’s iPhone,60:A3:7D:14:40:42,1,10,524
1485837238644,1485837242018,039_5.0,AC:9E:17:02:C9:57,1,10,524
1485837238644,1485837242254,42_4.2.2,4C:21:D0:CB:C8:E0,1,10,524
1485837238644,1485837242493,027_5.1,34:BB:26:10:78:10,1,10,524
1485837238644,1485837242637,010_6.0.1,D8:3C:69:34:9F:E1,1,10,524
1485837238644,1485837243100,026_7.1.1,C4:43:8F:71:8D:47,1,10,524
1485837238644,1485837243147,034_601,30:5A:3A:BC:8B:42,1,10,524
1485837238644,1485837243167,011_5.1.1.X,B0:E2:35:5F:58:14,1,10,524
1485837238644,1485837243276,012_7.0,94:65:2D:00:6C:48,1,10,524
1485837238644,1485837243480,18_6.0.1,C0:EE:FB:30:73:F7,1,10,524
1485837238644,1485837243538,039_5.0,AC:9E:17:02:C9:57,1,10,524
1485837238644,1485837243905,006_Nougat,88:79:7E:7B:6B:47,1,10,524
1485837238644,1485837244074,009_6.0.1X,64:CC:2E:B0:9F:6D,1,10,524
1485837238644,1485837244437,024_6.0.x,74:23:44:3A:F3:EE,1,10,524
1485837238644,1485837244707,045_6.0.1,B4:EF:FA:51:22:BD,1,10,524
1485837238644,1485837244957,016_6.0,A4:70:D6:4D:CD:B8,1,10,524
1485837238644,1485837245476,5_lollipop,00:EE:BD:2A:BF:43,1,10,524
1485837238644,1485837247334,041_6.0.1x,38:A4:ED:CD:54:48,1,10,524
1485837238644,1485837247773,Pulzz.D4F3,D9:D4:4C:F1:D4:F3,2,10,7936
1485837238644,1485837248834,42_4.2.2,4C:21:D0:CB:C8:E0,3,10,524
1485837238644,1485837249352,024_6.0.x,74:23:44:3A:F3:EE,1,10,524
1485837238644,1485837249516,049_lolipop,9C:5C:8E:9D:43:45,1,10,524
1485837238644,1485837250415,vivo V3,DC:1A:C5:4D:8C:3C,1,10,524
1485837251460,1485837251490,034_601,30:5A:3A:BC:8B:42,1,10,524
1485837251460,1485837251530,002_6.0.1,C0:EE:FB:31:1A:2C,1,10,524
1485837251460,1485837251569,5_lollipop,00:EE:BD:2A:BF:43,1,10,524
1485837251460,1485837251593,016_6.0,A4:70:D6:4D:CD:B8,1,10,524
1485837251460,1485837251618,51_6.0.1,B4:EF:FA:93:BF:FF,1,10,524
1485837251460,1485837251648,036_6.0.1X,64:09:80:CE:1E:A7,1,10,524
1485837251460,1485837251687,027_5.1,34:BB:26:10:78:10,1,10,524
1485837251460,1485837251701,022_7.0,C0:EE:FB:DD:22:99,1,10,524
1485837251460,1485837251726,020_6.0,A0:32:99:FF:73:6F,1,10,524
1485837251460,1485837251764,028_5.0.2,58:44:98:B4:0E:C5,1,10,524
1485837251460,1485837251781,040_5.1.1x,38:A4:ED:E8:17:1C,1,10,524
1485837251460,1485837251804,014_6.0.1,C0:EE:FB:3C:02:99,1,10,524
1485837251460,1485837251821,041_6.0.1x,38:A4:ED:CD:54:48,1,10,524
1485837251460,1485837251840,049_lolipop,9C:5C:8E:9D:43:45,1,10,524
1485837251460,1485837251853,Pulzz.D4F3,D9:D4:4C:F1:D4:F3,2,10,7936
1485837251460,1485837251874,015_7.0,88:79:7E:7B:6D:00,1,10,524
1485837251460,1485837251890,32_4.4.4,EC:88:92:CB:02:C3,1,10,524
1485837251460,1485837251932,010_6.0.1,D8:3C:69:34:9F:E1,1,10,524
1485837251460,1485837251952,024_6.0.x,74:23:44:3A:F3:EE,1,10,524
1485837251460,1485837252105,008_6.0.1X,78:02:F8:CB:D4:0E,1,10,524
1485837251460,1485837252131,007_6.0.1X,74:23:44:33:EE:1E,1,10,524
1485837251460,1485837252206,011_5.1.1.X,B0:E2:35:5F:58:14,1,10,524
1485837251460,1485837252236,010_4.2,14:F6:5A:6D:92:52,1,10,524
1485837251460,1485837252306,31_6.0,54:27:58:B9:BD:C5,1,10,524
1485837251460,1485837252344,045_6.0.1,B4:EF:FA:51:22:BD,1,10,524
1485837251460,1485837252455,3_6.0,A0:32:99:10:78:F5,1,10,524
1485837251460,1485837252501,039_5.0,AC:9E:17:02:C9:57,1,10,524
1485837251460,1485837252647,017_6.0.1,C0:EE:FB:33:70:10,1,10,524
1485837251460,1485837253112,012_7.0,94:65:2D:00:6C:48,1,10,524
1485837251460,1485837253228,42_4.2.2,4C:21:D0:CB:C8:E0,3,10,524
1485837251460,1485837253290,009_6.0.1X,64:CC:2E:B0:9F:6D,1,10,524
1485837251460,1485837253465,006_Nougat,88:79:7E:7B:6B:47,1,10,524
1485837251460,1485837253535,Akarsh’s iPhone,60:A3:7D:14:40:42,1,10,524
1485837251460,1485837253706,011_5.1.1.X,B0:E2:35:5F:58:14,1,10,524
1485837251460,1485837253836,023_5.1,40:78:6A:B2:97:F9,1,10,524
